Año Censal,Entidad,Municipio,Actividad económica,UE Unidades económicas,J000A Total de remuneraciones (millones de pesos),H001A Personal ocupado total
2018,21 Puebla,067 Guadalupe Victoria,Total municipal,1059,27.571,2115.0
2018,21 Puebla,068 Hermenegildo Galeana,Total municipal,114,1.905,220.0
2018,21 Puebla,069 Huaquechula,Total municipal,577,14.387,1074.0
2018,21 Puebla,070 Huatlatlauca,Total municipal,180,0.833,296.0
2018,21 Puebla,071 Huauchinango,Total municipal,5864,296.525,13365.0
2018,21 Puebla,072 Huehuetla,Total municipal,276,8.489,540.0
2018,21 Puebla,073 Huehuetlán el Chico,Total municipal,521,12.126,890.0
2018,21 Puebla,074 Huejotzingo,Total municipal,3348,2295.722,27699.0
2018,21 Puebla,075 Hueyapan,Total municipal,683,12.219,1250.0
2018,21 Puebla,076 Hueytamalco,Total municipal,567,38.109,1432.0
2018,21 Puebla,077 Hueytlalpan,Total municipal,96,0.416,166.0
2018,21 Puebla,078 Huitzilan de Serdán,Total municipal,204,2.23,359.0
2018,21 Puebla,079 Huitziltepec,Total municipal,214,8.384,421.0
2018,21 Puebla,080 Atlequizayan,Total municipal,59,0.508,86.0
2018,21 Puebla,081 Ixcamilpa de Guerrero,Total municipal,89,3.121,181.0
2018,21 Puebla,082 Ixcaquixtla,Total municipal,447,13.681,851.0
2018,21 Puebla,083 Ixtacamaxtitlán,Total municipal,85,2.234,181.0
2018,21 Puebla,084 Ixtepec,Total municipal,202,3.445,345.0
2018,21 Puebla,085 Izúcar de Matamoros,Total municipal,4826,372.067,13134.0
2018,21 Puebla,086 Jalpan,Total municipal,17,0.276,152.0
2018,21 Puebla,087 Jolalpan,Total municipal,509,9.308,910.0
2018,21 Puebla,088 Jonotla,Total municipal,99,2.211,195.0
2018,21 Puebla,089 Jopala,Total municipal,379,4.267,635.0
2018,21 Puebla,090 Juan C. Bonilla,Total municipal,924,39.719,2536.0
2018,21 Puebla,091 Juan Galindo,Total municipal,504,15.655,1067.0
2018,21 Puebla,092 Juan N. Méndez,Total municipal,270,2.791,375.0
2018,21 Puebla,093 Lafragua,Total municipal,31,1.738,62.0
2018,21 Puebla,094 Libres,Total municipal,1878,85.15,4285.0
2018,21 Puebla,095 La Magdalena Tlatlauquitepec,Total municipal,39,3.777,122.0
2018,21 Puebla,096 Mazapiltepec de Juárez,Total municipal,78,1.84,137.0
2018,21 Puebla,097 Mixtla,Total municipal,81,2.446,208.0
2018,21 Puebla,098 Molcaxac,Total municipal,193,3.539,356.0
2018,21 Puebla,099 Cañada Morelos,Total municipal,382,13.129,834.0
2018,21 Puebla,100 Naupan,Total municipal,84,1.582,201.0
2018,21 Puebla,101 Nauzontla,Total municipal,72,0.268,121.0
2018,21 Puebla,102 Nealtican,Total municipal,1111,42.895,2108.0
2018,21 Puebla,103 Nicolás Bravo,Total municipal,176,13.62,494.0
2018,21 Puebla,104 Nopalucan,Total municipal,854,249.738,4739.0
2018,21 Puebla,105 Ocotepec,Total municipal,96,2.75,246.0
2018,21 Puebla,106 Ocoyucan,Total municipal,1304,69.302,2907.0
2018,21 Puebla,107 Olintla,Total municipal,180,1.97,272.0
2018,21 Puebla,108 Oriental,Total municipal,639,24.399,1431.0
2018,21 Puebla,109 Pahuatlán,Total municipal,1022,13.921,2139.0
2018,21 Puebla,110 Palmar de Bravo,Total municipal,1670,48.681,3424.0
2018,21 Puebla,111 Pantepec,Total municipal,619,6.25,952.0
2018,21 Puebla,112 Petlalcingo,Total municipal,293,7.333,488.0
2018,21 Puebla,113 Piaxtla,Total municipal,166,3.24,305.0
2018,21 Puebla,114 Puebla,Total municipal,81148,25686.455,423799.0
2018,21 Puebla,115 Quecholac,Total municipal,2256,119.336,4833.0
2018,21 Puebla,116 Quimixtlán,Total municipal,149,3.708,268.0
2018,21 Puebla,117 Rafael Lara Grajales,Total municipal,1197,131.611,3563.0
2018,21 Puebla,118 Los Reyes de Juárez,Total municipal,1333,41.133,2926.0
2018,21 Puebla,119 San Andrés Cholula,Total municipal,6450,3155.745,41625.0
2018,21 Puebla,120 San Antonio Cañada,Total municipal,58,0.216,89.0
2018,21 Puebla,121 San Diego la Mesa Tochimiltzingo,Total municipal,37,0.358,86.0
2018,21 Puebla,122 San Felipe Teotlalcingo,Total municipal,338,5.437,676.0
2018,21 Puebla,123 San Felipe Tepatlán,Total municipal,20,0.118,31.0
2018,21 Puebla,124 San Gabriel Chilac,Total municipal,1368,40.405,2882.0
2018,21 Puebla,125 San Gregorio Atzompa,Total municipal,563,188.945,3572.0
2018,21 Puebla,126 San Jerónimo Tecuanipan,Total municipal,95,1.041,145.0
2018,21 Puebla,127 San Jerónimo Xayacatlán,Total municipal,100,1.316,181.0
2018,21 Puebla,128 San José Chiapa,Total municipal,298,4269.103,8555.0
2018,21 Puebla,129 San José Miahuatlán,Total municipal,850,13.573,1607.0
2018,21 Puebla,130 San Juan Atenco,Total municipal,168,1.0,261.0
2018,21 Puebla,131 San Juan Atzompa,Total municipal,187,0.319,264.0
2018,21 Puebla,132 San Martín Texmelucan,Total municipal,10117,2199.315,30691.0
2018,21 Puebla,133 San Martín Totoltepec,Total municipal,37,0.368,60.0
2018,21 Puebla,134 San Matías Tlalancaleca,Total municipal,1142,31.899,2556.0
2018,21 Puebla,135 San Miguel Ixitlán,Total municipal,92,0.172,125.0
2018,21 Puebla,136 San Miguel Xoxtla,Total municipal,820,227.213,3282.0
2018,21 Puebla,137 San Nicolás Buenos Aires,Total municipal,425,9.102,831.0
2018,21 Puebla,138 San Nicolás de los Ranchos,Total municipal,770,2.6,1150.0
2018,21 Puebla,139 San Pablo Anicano,Total municipal,135,2.281,216.0
2018,21 Puebla,140 San Pedro Cholula,Total municipal,9344,1297.278,34168.0
2018,21 Puebla,141 San Pedro Yeloixtlahuaca,Total municipal,131,3.485,228.0
2018,21 Puebla,142 San Salvador el Seco,Total municipal,2254,45.917,4128.0
2018,21 Puebla,143 San Salvador el Verde,Total municipal,1489,115.895,4201.0
2018,21 Puebla,144 San Salvador Huixcolotla,Total municipal,2794,126.414,6937.0
2018,21 Puebla,145 San Sebastián Tlacotepec,Total municipal,164,4.224,339.0
2018,21 Puebla,146 Santa Catarina Tlaltempan,Total municipal,184,0.291,294.0
2018,21 Puebla,147 Santa Inés Ahuatempan,Total municipal,668,2.05,835.0
2018,21 Puebla,148 Santa Isabel Cholula,Total municipal,85,20.001,266.0
2018,21 Puebla,149 Santiago Miahuatlán,Total municipal,959,510.663,3743.0
2018,21 Puebla,150 Huehuetlán el Grande,Total municipal,209,1.631,312.0
2018,21 Puebla,151 Santo Tomás Hueyotlipan,Total municipal,614,11.039,1107.0
2018,21 Puebla,152 Soltepec,Total municipal,367,3.468,594.0
2018,21 Puebla,153 Tecali de Herrera,Total municipal,1066,141.138,2768.0
2018,21 Puebla,154 Tecamachalco,Total municipal,4474,351.857,11530.0
2018,21 Puebla,155 Tecomatlán,Total municipal,200,15.019,547.0
2018,21 Puebla,156 Tehuacán,Total municipal,19517,3134.018,79034.0
2018,21 Puebla,157 Tehuitzingo,Total municipal,597,15.039,1109.0
2018,21 Puebla,158 Tenampulco,Total municipal,169,2.676,320.0
2018,21 Puebla,159 Teopantlán,Total municipal,902,1.702,1124.0
2018,21 Puebla,160 Teotlalco,Total municipal,84,4.07,171.0
2018,21 Puebla,161 Tepanco de López,Total municipal,810,412.025,6827.0
2018,21 Puebla,162 Tepango de Rodríguez,Total municipal,196,2.102,363.0
2018,21 Puebla,163 Tepatlaxco de Hidalgo,Total municipal,985,14.517,1953.0
2018,21 Puebla,164 Tepeaca,Total municipal,5239,317.885,12925.0
2018,21 Puebla,165 Tepemaxalco,Total municipal,146,0.533,327.0
2018,21 Puebla,166 Tepeojuma,Total municipal,401,14.862,832.0
2018,21 Puebla,167 Tepetzintla,Total municipal,76,1.424,185.0
2018,21 Puebla,168 Tepexco,Total municipal,666,6.836,1105.0
2018,21 Puebla,169 Tepexi de Rodríguez,Total municipal,536,32.158,1242.0
2018,21 Puebla,170 Tepeyahualco,Total municipal,455,33.785,1454.0
2018,21 Puebla,171 Tepeyahualco de Cuauhtémoc,Total municipal,271,35.526,965.0
2018,21 Puebla,172 Tetela de Ocampo,Total municipal,788,21.891,1375.0
2018,21 Puebla,173 Teteles de Avila Castillo,Total municipal,375,11.645,713.0
2018,21 Puebla,174 Teziutlán,Total municipal,5526,1000.757,22326.0
2018,21 Puebla,175 Tianguismanalco,Total municipal,444,1.49,651.0
2018,21 Puebla,176 Tilapa,Total municipal,148,3.241,281.0
2018,21 Puebla,177 Tlacotepec de Benito Juárez,Total municipal,3150,53.937,5823.0
2018,21 Puebla,178 Tlacuilotepec,Total municipal,149,1.654,268.0
2018,21 Puebla,179 Tlachichuca,Total municipal,797,19.477,1453.0
2018,21 Puebla,180 Tlahuapan,Total municipal,1534,147.74,4039.0
2018,21 Puebla,181 Tlaltenango,Total municipal,377,2.453,581.0
2018,21 Puebla,182 Tlanepantla,Total municipal,344,5.163,634.0
2018,21 Puebla,183 Tlaola,Total municipal,275,1.915,448.0
2018,21 Puebla,184 Tlapacoya,Total municipal,57,0.88,109.0
2018,21 Puebla,185 Tlapanalá,Total municipal,270,16.15,774.0
2018,21 Puebla,186 Tlatlauquitepec,Total municipal,1639,127.11,3888.0
2018,21 Puebla,187 Tlaxco,Total municipal,104,2.015,216.0
2018,21 Puebla,188 Tochimilco,Total municipal,499,11.55,1137.0
2018,21 Puebla,189 Tochtepec,Total municipal,1138,30.122,2306.0
2018,21 Puebla,190 Totoltepec de Guerrero,Total municipal,62,0.285,87.0
2018,21 Puebla,191 Tulcingo,Total municipal,787,32.394,1630.0
2018,21 Puebla,192 Tuzamapan de Galeana,Total municipal,131,1.422,218.0
2018,21 Puebla,193 Tzicatlacoyan,Total municipal,238,0.22,357.0
2018,21 Puebla,194 Venustiano Carranza,Total municipal,2050,50.3,3964.0
2018,21 Puebla,195 Vicente Guerrero,Total municipal,349,10.961,724.0
2018,21 Puebla,196 Xayacatlán de Bravo,Total municipal,69,0.442,143.0
2018,21 Puebla,197 Xicotepec,Total municipal,4266,220.342,10060.0
2018,21 Puebla,198 Xicotlán,Total municipal,58,1.808,161.0
2018,21 Puebla,199 Xiutetelco,Total municipal,1235,88.373,3472.0
2018,21 Puebla,200 Xochiapulco,Total municipal,110,9.006,353.0
2018,21 Puebla,201 Xochiltepec,Total municipal,96,0.977,173.0
2018,21 Puebla,202 Xochitlán de Vicente Suárez,Total municipal,419,2.093,597.0
2018,21 Puebla,203 Xochitlán Todos Santos,Total municipal,358,4.233,546.0
2018,21 Puebla,204 Yaonáhuac,Total municipal,285,4.866,475.0
2018,21 Puebla,205 Yehualtepec,Total municipal,1034,15.819,1850.0
2018,21 Puebla,206 Zacapala,Total municipal,94,2.185,157.0
2018,21 Puebla,207 Zacapoaxtla,Total municipal,2350,104.641,5538.0
2018,21 Puebla,208 Zacatlán,Total municipal,3949,276.642,10105.0
2018,21 Puebla,209 Zapotitlán,Total municipal,385,15.307,921.0
2018,21 Puebla,210 Zapotitlán de Méndez,Total municipal,198,7.94,433.0
2018,21 Puebla,211 Zaragoza,Total municipal,1150,43.563,2502.0
2018,21 Puebla,212 Zautla,Total municipal,1073,12.116,2210.0
2018,21 Puebla,213 Zihuateutla,Total municipal,156,2.572,310.0
2018,21 Puebla,214 Zinacatepec,Total municipal,1416,53.774,3106.0
2018,21 Puebla,215 Zongozotla,Total municipal,200,2.852,362.0
2018,21 Puebla,216 Zoquiapan,Total municipal,59,0.53,73.0
2018,21 Puebla,217 Zoquitlán,Total municipal,544,6.227,931.0
2018,22 Querétaro,001 Amealco de Bonfil,Total municipal,1307,250.239,4562.0
2018,22 Querétaro,002 Pinal de Amoles,Total municipal,222,16.929,634.0
2018,22 Querétaro,003 Arroyo Seco,Total municipal,133,11.878,343.0
2018,22 Querétaro,004 Cadereyta de Montes,Total municipal,1707,325.682,5705.0
2018,22 Querétaro,005 Colón,Total municipal,964,1093.144,13901.0
2018,22 Querétaro,006 Corregidora,Total municipal,5512,2293.994,34838.0
2018,22 Querétaro,007 Ezequiel Montes,Total municipal,2496,295.78,8728.0
2018,22 Querétaro,008 Huimilpan,Total municipal,506,151.468,2366.0
2018,22 Querétaro,009 Jalpan de Serra,Total municipal,1124,145.194,3525.0
2018,22 Querétaro,010 Landa de Matamoros,Total municipal,134,10.338,299.0
2018,22 Querétaro,011 El Marqués,Total municipal,3842,10156.548,90628.0
2018,22 Querétaro,012 Pedro Escobedo,Total municipal,2585,379.615,8794.0
2018,22 Querétaro,013 Peñamiller,Total municipal,147,5.875,391.0
2018,22 Querétaro,014 Querétaro,Total municipal,44153,32855.234,412794.0
2018,22 Querétaro,015 San Joaquín,Total municipal,297,8.51,580.0
2018,22 Querétaro,016 San Juan del Río,Total municipal,11360,7423.266,88387.0
2018,22 Querétaro,017 Tequisquiapan,Total municipal,4109,396.564,11532.0
2018,22 Querétaro,018 Tolimán,Total municipal,626,26.24,1192.0
2018,23 Quintana Roo,001 Cozumel,Total municipal,4455,1537.373,35207.0
2018,23 Quintana Roo,002 Felipe Carrillo Puerto,Total municipal,1808,153.814,5391.0
2018,23 Quintana Roo,003 Isla Mujeres,Total municipal,1109,589.391,14110.0
2018,23 Quintana Roo,004 Othón P. Blanco,Total municipal,8028,1833.052,38161.0
2018,23 Quintana Roo,005 Benito Juárez,Total municipal,23863,12343.209,231696.0
2018,23 Quintana Roo,006 José María Morelos,Total municipal,839,63.684,2503.0
2018,23 Quintana Roo,007 Lázaro Cárdenas,Total municipal,721,160.644,3649.0
2018,23 Quintana Roo,008 Solidaridad,Total municipal,9096,6839.866,119497.0
2018,23 Quintana Roo,009 Tulum,Total municipal,2029,651.056,18161.0
2018,23 Quintana Roo,010 Bacalar,Total municipal,753,84.206,2573.0
2018,23 Quintana Roo,011 Puerto Morelos,Total municipal,941,864.073,15688.0
2018,24 San Luis Potosí,001 Ahualulco,Total municipal,491,44.503,1352.0
2018,24 San Luis Potosí,002 Alaquines,Total municipal,63,2.228,120.0
2018,24 San Luis Potosí,003 Aquismón,Total municipal,342,23.736,1092.0
2018,24 San Luis Potosí,004 Armadillo de los Infante,Total municipal,27,2.16,86.0
2018,24 San Luis Potosí,005 Cárdenas,Total municipal,1053,64.851,2345.0
2018,24 San Luis Potosí,006 Catorce,Total municipal,342,11.146,755.0
2018,24 San Luis Potosí,007 Cedral,Total municipal,751,33.183,1675.0
2018,24 San Luis Potosí,008 Cerritos,Total municipal,1310,73.818,3100.0
2018,24 San Luis Potosí,009 Cerro de San Pedro,Total municipal,37,51.271,604.0
2018,24 San Luis Potosí,010 Ciudad del Maíz,Total municipal,994,36.806,2455.0
2018,24 San Luis Potosí,011 Ciudad Fernández,Total municipal,2081,131.702,5456.0
2018,24 San Luis Potosí,012 Tancanhuitz,Total municipal,304,18.564,741.0
2018,24 San Luis Potosí,013 Ciudad Valles,Total municipal,7653,1734.332,30794.0
2018,24 San Luis Potosí,014 Coxcatlán,Total municipal,213,11.286,501.0
2018,24 San Luis Potosí,015 Charcas,Total municipal,867,203.887,3876.0
2018,24 San Luis Potosí,016 Ebano,Total municipal,1886,214.039,5692.0
2018,24 San Luis Potosí,017 Guadalcázar,Total municipal,80,8.932,269.0
2018,24 San Luis Potosí,018 Huehuetlán,Total municipal,47,4.731,595.0
2018,24 San Luis Potosí,019 Lagunillas,Total municipal,34,0.425,54.0
2018,24 San Luis Potosí,020 Matehuala,Total municipal,5288,1533.862,24062.0
2018,24 San Luis Potosí,021 Mexquitic de Carmona,Total municipal,247,239.638,4009.0
2018,24 San Luis Potosí,022 Moctezuma,Total municipal,468,16.772,1056.0
2018,24 San Luis Potosí,023 Rayón,Total municipal,426,20.623,923.0
2018,24 San Luis Potosí,024 Rioverde,Total municipal,4511,665.802,15162.0
2018,24 San Luis Potosí,025 Salinas,Total municipal,1209,161.212,3812.0
2018,24 San Luis Potosí,026 San Antonio,Total municipal,58,0.55,91.0
2018,24 San Luis Potosí,027 San Ciro de Acosta,Total municipal,539,23.399,1107.0
2018,24 San Luis Potosí,028 San Luis Potosí,Total municipal,41297,29455.696,344813.0
2018,24 San Luis Potosí,029 San Martín Chalchicuautla,Total municipal,191,5.19,352.0
2018,24 San Luis Potosí,030 San Nicolás Tolentino,Total municipal,33,5.527,109.0
2018,24 San Luis Potosí,031 Santa Catarina,Total municipal,14,6.194,87.0
2018,24 San Luis Potosí,032 Santa María del Río,Total municipal,1272,72.933,3116.0
2018,24 San Luis Potosí,033 Santo Domingo,Total municipal,58,1.477,91.0
2018,24 San Luis Potosí,034 San Vicente Tancuayalab,Total municipal,447,14.364,838.0
2018,24 San Luis Potosí,035 Soledad de Graciano Sánchez,Total municipal,9202,1680.653,34044.0
2018,24 San Luis Potosí,036 Tamasopo,Total municipal,763,183.339,2313.0
2018,24 San Luis Potosí,037 Tamazunchale,Total municipal,2082,217.609,5736.0
2018,24 San Luis Potosí,038 Tampacán,Total municipal,144,3.21,225.0
2018,24 San Luis Potosí,039 Tampamolón Corona,Total municipal,205,6.885,457.0
2018,24 San Luis Potosí,040 Tamuín,Total municipal,1180,387.661,6254.0
2018,24 San Luis Potosí,041 Tanlajás,Total municipal,245,8.32,499.0
2018,24 San Luis Potosí,042 Tanquián de Escobedo,Total municipal,715,40.142,1521.0
2018,24 San Luis Potosí,043 Tierra Nueva,Total municipal,411,19.557,859.0
2018,24 San Luis Potosí,044 Vanegas,Total municipal,153,2.544,256.0
2018,24 San Luis Potosí,045 Venado,Total municipal,584,19.453,1420.0
2018,24 San Luis Potosí,046 Villa de Arriaga,Total municipal,493,46.725,1227.0
2018,24 San Luis Potosí,047 Villa de Guadalupe,Total municipal,80,5.656,232.0
2018,24 San Luis Potosí,048 Villa de la Paz,Total municipal,162,65.988,1707.0
2018,24 San Luis Potosí,049 Villa de Ramos,Total municipal,1092,25.592,2269.0
2018,24 San Luis Potosí,050 Villa de Reyes,Total municipal,1171,2620.353,22239.0
2018,24 San Luis Potosí,051 Villa Hidalgo,Total municipal,284,44.849,921.0
2018,24 San Luis Potosí,052 Villa Juárez,Total municipal,243,7.752,437.0
2018,24 San Luis Potosí,053 Axtla de Terrazas,Total municipal,814,62.218,1933.0
2018,24 San Luis Potosí,054 Xilitla,Total municipal,774,57.62,2134.0
2018,24 San Luis Potosí,055 Zaragoza,Total municipal,334,44.442,1850.0
2018,24 San Luis Potosí,056 Villa de Arista,Total municipal,633,21.34,1241.0
2018,24 San Luis Potosí,057 Matlapa,Total municipal,565,40.749,1155.0
2018,24 San Luis Potosí,058 El Naranjo,Total municipal,811,253.455,2747.0
2018,25 Sinaloa,001 Ahome,Total municipal,18842,7355.609,118820.0
2018,25 Sinaloa,002 Angostura,Total municipal,1509,179.198,7649.0
2018,25 Sinaloa,003 Badiraguato,Total municipal,292,28.687,1057.0
2018,25 Sinaloa,004 Concordia,Total municipal,647,88.677,2813.0
2018,25 Sinaloa,005 Cosalá,Total municipal,448,64.487,1917.0
2018,25 Sinaloa,006 Culiacán,Total municipal,36577,15141.019,238845.0
2018,25 Sinaloa,007 Choix,Total municipal,561,31.904,1684.0
2018,25 Sinaloa,008 Elota,Total municipal,1129,153.817,4254.0
2018,25 Sinaloa,009 Escuinapa,Total municipal,2546,257.045,9117.0
2018,25 Sinaloa,010 El Fuerte,Total municipal,2109,359.092,8913.0
2018,25 Sinaloa,011 Guasave,Total municipal,10453,1782.771,40300.0
2018,25 Sinaloa,012 Mazatlán,Total municipal,21026,7821.768,141666.0
2018,25 Sinaloa,013 Mocorito,Total municipal,702,97.568,2167.0
2018,25 Sinaloa,014 Rosario,Total municipal,1284,206.724,8472.0
2018,25 Sinaloa,015 Salvador Alvarado,Total municipal,4051,798.192,16578.0
2018,25 Sinaloa,016 San Ignacio,Total municipal,493,23.258,1222.0
2018,25 Sinaloa,017 Sinaloa,Total municipal,1033,96.226,3194.0
2018,25 Sinaloa,018 Navolato,Total municipal,3865,648.628,17697.0
2018,26 Sonora,001 Aconchi,Total municipal,91,8.569,217.0
2018,26 Sonora,002 Agua Prieta,Total municipal,2926,2008.298,24635.0
2018,26 Sonora,003 Alamos,Total municipal,545,295.28,4183.0
2018,26 Sonora,004 Altar,Total municipal,396,79.449,1135.0
2018,26 Sonora,005 Arivechi,Total municipal,22,0.825,43.0
2018,26 Sonora,006 Arizpe,Total municipal,93,5.743,201.0
2018,26 Sonora,007 Atil,Total municipal,22,0.695,34.0
2018,26 Sonora,008 Bacadéhuachi,Total municipal,40,0.505,74.0
2018,26 Sonora,009 Bacanora,Total municipal,27,0.503,68.0
2018,26 Sonora,010 Bacerac,Total municipal,47,1.071,91.0
2018,26 Sonora,011 Bacoachi,Total municipal,54,2.555,126.0
2018,26 Sonora,012 Bácum,Total municipal,591,177.359,3913.0
2018,26 Sonora,013 Banámichi,Total municipal,77,5.879,983.0
2018,26 Sonora,014 Baviácora,Total municipal,90,9.892,228.0
2018,26 Sonora,015 Bavispe,Total municipal,31,0.201,47.0
2018,26 Sonora,016 Benjamín Hill,Total municipal,180,14.027,470.0
2018,26 Sonora,017 Caborca,Total municipal,3412,1754.025,20095.0
2018,26 Sonora,018 Cajeme,Total municipal,16897,7367.091,122268.0
2018,26 Sonora,019 Cananea,Total municipal,1216,1359.418,11557.0
2018,26 Sonora,020 Carbó,Total municipal,162,5.705,292.0
2018,26 Sonora,021 La Colorada,Total municipal,27,61.052,505.0
2018,26 Sonora,022 Cucurpe,Total municipal,34,58.81,828.0
2018,26 Sonora,023 Cumpas,Total municipal,217,103.643,826.0
2018,26 Sonora,024 Divisaderos,Total municipal,17,0.159,28.0
2018,26 Sonora,025 Empalme,Total municipal,1496,2743.177,28977.0
2018,26 Sonora,026 Etchojoa,Total municipal,1172,259.97,6032.0
2018,26 Sonora,027 Fronteras,Total municipal,194,16.162,475.0
2018,26 Sonora,028 Granados,Total municipal,38,1.119,73.0
2018,26 Sonora,029 Guaymas,Total municipal,5234,3399.833,39592.0
2018,26 Sonora,030 Hermosillo,Total municipal,31599,20783.372,279991.0
2018,26 Sonora,031 Huachinera,Total municipal,38,1.283,78.0
2018,26 Sonora,032 Huásabas,Total municipal,45,3.002,108.0
2018,26 Sonora,033 Huatabampo,Total municipal,2525,323.929,11345.0
2018,26 Sonora,034 Huépac,Total municipal,23,0.901,38.0
2018,26 Sonora,035 Imuris,Total municipal,313,102.318,1724.0
2018,26 Sonora,036 Magdalena,Total municipal,1132,756.726,8280.0
2018,26 Sonora,037 Mazatán,Total municipal,92,2.244,177.0
2018,26 Sonora,038 Moctezuma,Total municipal,274,35.927,803.0
2018,26 Sonora,039 Naco,Total municipal,210,40.984,705.0
2018,26 Sonora,040 Nácori Chico,Total municipal,56,1.551,111.0
2018,26 Sonora,041 Nacozari de García,Total municipal,526,2147.728,6071.0
2018,26 Sonora,042 Navojoa,Total municipal,5411,2541.585,40091.0
2018,26 Sonora,043 Nogales,Total municipal,7350,10107.681,87392.0
2018,26 Sonora,044 Onavas,Total municipal,15,0.112,27.0
2018,26 Sonora,045 Opodepe,Total municipal,73,1.315,188.0
2018,26 Sonora,046 Oquitoa,Total municipal,5,0.202,9.0
2018,26 Sonora,047 Pitiquito,Total municipal,295,59.328,1315.0
2018,26 Sonora,048 Puerto Peñasco,Total municipal,3221,669.064,15143.0
2018,26 Sonora,049 Quiriego,Total municipal,55,1.432,126.0
2018,26 Sonora,050 Rayón,Total municipal,44,2.125,92.0
2018,26 Sonora,051 Rosario,Total municipal,158,6.914,344.0
2018,26 Sonora,052 Sahuaripa,Total municipal,159,9.025,1765.0
2018,26 Sonora,053 San Felipe de Jesús,Total municipal,11,0.53,17.0
2018,26 Sonora,054 San Javier,Total municipal,15,6.715,95.0
2018,26 Sonora,055 San Luis Río Colorado,Total municipal,7401,2341.708,41813.0
2018,26 Sonora,056 San Miguel de Horcasitas,Total municipal,232,11.681,641.0
2018,26 Sonora,057 San Pedro de la Cueva,Total municipal,45,2.955,307.0
2018,26 Sonora,058 Santa Ana,Total municipal,549,218.091,3705.0
2018,26 Sonora,059 Santa Cruz,Total municipal,45,95.223,1072.0
2018,26 Sonora,060 Sáric,Total municipal,24,0.538,42.0
2018,26 Sonora,061 Soyopa,Total municipal,12,0.362,70.0
2018,26 Sonora,062 Suaqui Grande,Total municipal,38,12.592,163.0
2018,26 Sonora,063 Tepache,Total municipal,38,0.861,69.0
2018,26 Sonora,064 Trincheras,Total municipal,67,1.401,113.0
2018,26 Sonora,065 Tubutama,Total municipal,15,0.956,44.0
2018,26 Sonora,066 Ures,Total municipal,265,22.841,701.0
2018,26 Sonora,067 Villa Hidalgo,Total municipal,43,1.315,75.0
2018,26 Sonora,068 Villa Pesqueira,Total municipal,16,15.224,118.0
2018,26 Sonora,069 Yécora,Total municipal,137,12.521,412.0
2018,26 Sonora,070 General Plutarco Elías Calles,Total municipal,548,74.554,1706.0
2018,26 Sonora,071 Benito Juárez,Total municipal,797,76.334,3263.0
2018,26 Sonora,072 San Ignacio Río Muerto,Total municipal,539,78.105,3019.0
2018,27 Tabasco,001 Balancán,Total municipal,1490,78.496,3616.0
2018,27 Tabasco,002 Cárdenas,Total municipal,8851,1729.369,32584.0
2018,27 Tabasco,003 Centla,Total municipal,3250,159.597,9947.0
2018,27 Tabasco,004 Centro,Total municipal,26759,31927.015,155757.0
2018,27 Tabasco,005 Comalcalco,Total municipal,6812,740.075,20241.0
2018,27 Tabasco,006 Cunduacán,Total municipal,2584,296.219,7935.0
2018,27 Tabasco,007 Emiliano Zapata,Total municipal,1858,192.438,5693.0
2018,27 Tabasco,008 Huimanguillo,Total municipal,3918,587.296,11508.0
2018,27 Tabasco,009 Jalapa,Total municipal,408,73.215,1405.0
2018,27 Tabasco,010 Jalpa de Méndez,Total municipal,2188,130.575,5357.0
2018,27 Tabasco,011 Jonuta,Total municipal,673,29.91,2584.0
2018,27 Tabasco,012 Macuspana,Total municipal,4391,1221.535,14202.0
2018,27 Tabasco,013 Nacajuca,Total municipal,3057,208.839,7552.0
2018,27 Tabasco,014 Paraíso,Total municipal,2671,2978.437,15441.0
2018,27 Tabasco,015 Tacotalpa,Total municipal,791,89.019,2631.0
2018,27 Tabasco,016 Teapa,Total municipal,1717,273.147,6018.0
2018,27 Tabasco,017 Tenosique,Total municipal,2198,186.125,6145.0
2018,28 Tamaulipas,001 Abasolo,Total municipal,370,67.693,1071.0
2018,28 Tamaulipas,002 Aldama,Total municipal,972,86.585,2686.0
2018,28 Tamaulipas,003 Altamira,Total municipal,6781,4104.451,57332.0
2018,28 Tamaulipas,004 Antiguo Morelos,Total municipal,197,14.252,448.0
2018,28 Tamaulipas,005 Burgos,Total municipal,98,4.426,171.0
2018,28 Tamaulipas,006 Bustamante,Total municipal,82,1.142,124.0
2018,28 Tamaulipas,007 Camargo,Total municipal,737,69.718,1831.0
2018,28 Tamaulipas,008 Casas,Total municipal,24,1.128,65.0
2018,28 Tamaulipas,009 Ciudad Madero,Total municipal,6020,5877.177,33691.0
2018,28 Tamaulipas,010 Cruillas,Total municipal,39,0.669,49.0
2018,28 Tamaulipas,011 Gómez Farías,Total municipal,118,30.846,510.0
2018,28 Tamaulipas,012 González,Total municipal,1619,178.453,5139.0
2018,28 Tamaulipas,013 Güémez,Total municipal,73,33.198,531.0
2018,28 Tamaulipas,014 Guerrero,Total municipal,174,12.2,496.0
2018,28 Tamaulipas,015 Gustavo Díaz Ordaz,Total municipal,719,138.792,2949.0
2018,28 Tamaulipas,016 Hidalgo,Total municipal,392,25.781,918.0
2018,28 Tamaulipas,017 Jaumave,Total municipal,415,38.218,1362.0
2018,28 Tamaulipas,018 Jiménez,Total municipal,211,14.281,452.0
2018,28 Tamaulipas,019 Llera,Total municipal,275,13.992,691.0
